location_id,location_name,province,season,season_type,crop_type,lat,lon,ndvi,evi,ndwi,ndre,lai,bsi,ndvi_std,ndvi_min,ndvi_max,temp_celsius,rainfall_mm,soil_moisture,crop_stress_label
BL12,Dera Bugti,Balochistan,Rabi_2021,rabi,wheat,29.0367,69.1583,0.2081,0.17,-0.3119,0.2135,1.041,0.1222,0.0405,0.1415,0.2963,20.7,114.1,20.4,Healthy
BL08,Pishin,Balochistan,Rabi_2021,rabi,wheat,30.5817,66.9956,0.095,0.0758,-0.1955,0.0939,0.475,0.1463,0.0338,0.0525,0.1822,17.7,122.6,22.1,Diseased
BL10,Gwadar,Balochistan,Rabi_2021,rabi,mango,25.1264,62.3255,-0.111,0.0078,0.1737,-0.1273,-0.555,-0.0004,0.1045,-0.363,0.1341,19.0,116.9,27.5,Diseased
BL07,Sibi,Balochistan,Rabi_2021,rabi,cotton,29.5432,67.8772,0.2128,0.1581,-0.2981,0.2097,1.064,0.0986,0.041,0.1575,0.3158,17.9,106.7,20.6,Healthy
BL13,Jaffarabad,Balochistan,Rabi_2021,rabi,cotton,28.8958,68.2706,0.1841,0.1411,-0.3048,0.176,0.92,0.1288,0.0834,0.064,0.3692,17.8,193.3,20.5,Stressed
BL14,Jhal Magsi,Balochistan,Rabi_2021,rabi,wheat,28.2833,67.7333,0.2982,0.2012,-0.3601,0.2959,1.491,0.0393,0.1365,0.0899,0.5275,19.9,104.4,19.7,Healthy
BL16,Lasbela,Balochistan,Rabi_2021,rabi,mango,26.215,66.6933,0.1396,0.0891,-0.2436,0.1356,0.698,0.1742,0.0392,0.0741,0.2174,18.1,138.6,21.4,Diseased
BL18,Nasirabad,Balochistan,Rabi_2021,rabi,cotton,28.4167,68.3833,0.3362,0.2356,-0.3934,0.3363,1.681,0.0548,0.1407,0.1049,0.5554,19.2,157.3,19.2,Healthy
BL17,Musakhel,Balochistan,Rabi_2021,rabi,wheat,30.6983,69.8361,0.1379,0.0817,-0.2483,0.1403,0.69,0.2224,0.0275,0.0541,0.202,22.1,143.1,21.3,Diseased
BL19,Nushki,Balochistan,Rabi_2021,rabi,wheat,29.5533,66.0211,0.0833,0.0715,-0.164,0.0748,0.417,0.1298,0.02,0.0418,0.1406,19.4,135.0,22.6,Diseased
BL15,Kharan,Balochistan,Rabi_2021,rabi,wheat,28.5833,65.4167,0.0846,0.0743,-0.168,0.0781,0.423,0.1354,0.0183,0.0416,0.1292,18.5,142.7,22.5,Diseased
KP01,Peshawar,KPK,Rabi_2021,rabi,wheat,34.015,71.5249,0.2522,0.1677,-0.3081,0.2553,1.261,0.0396,0.0587,0.1524,0.3638,17.7,108.8,20.5,Healthy
KP03,Swat,KPK,Rabi_2021,rabi,rice,35.2227,72.4258,0.2085,0.1346,-0.1512,0.2035,1.043,-0.3467,0.1161,0.0186,0.4348,18.4,77.9,22.8,Healthy
KP04,Charsadda,KPK,Rabi_2021,rabi,wheat,34.145,71.7305,0.2317,0.1486,-0.2774,0.2317,1.159,0.0672,0.0636,0.1108,0.3546,18.9,121.7,20.9,Healthy
KP06,Abbottabad,KPK,Rabi_2021,rabi,wheat,34.1558,73.2194,0.3258,0.1687,-0.3917,0.337,1.629,0.0777,0.1029,0.2454,0.5831,17.3,111.0,19.3,Healthy
BL22,Ziarat,Balochistan,Rabi_2021,rabi,mango,30.3819,67.7244,0.1715,0.1183,-0.2652,0.1802,0.857,0.143,0.0357,0.125,0.2592,20.1,141.6,21.1,Stressed
KP07,Dera Ismail Khan,KPK,Rabi_2021,rabi,wheat,31.8319,70.9018,0.0933,0.0663,-0.1731,0.0987,0.466,0.1288,0.0226,0.04,0.1327,19.8,148.7,22.4,Diseased
KP05,Nowshera,KPK,Rabi_2021,rabi,sugarcane,34.0153,71.9747,0.1492,0.1034,-0.1874,0.1432,0.746,0.0446,0.0686,-0.0128,0.3103,18.8,108.3,22.2,Diseased
KP08,Bannu,KPK,Rabi_2021,rabi,wheat,32.9892,70.6017,0.189,0.1285,-0.2517,0.1906,0.945,0.0907,0.0399,0.1212,0.2832,19.2,115.0,21.3,Stressed
BL20,Panjgur,Balochistan,Rabi_2021,rabi,wheat,26.9686,64.0994,0.0857,0.0754,-0.1661,0.083,0.429,0.143,0.0145,0.056,0.1164,18.7,88.1,22.5,Diseased
KP02,Mardan,KPK,Rabi_2021,rabi,sugarcane,34.1986,72.0404,0.2135,0.1372,-0.2575,0.2164,1.068,0.0558,0.0767,0.024,0.4009,20.5,139.5,21.2,Healthy
KP09,Battagram,KPK,Rabi_2021,rabi,rice,34.6825,73.0253,0.27,0.1535,-0.3445,0.2741,1.35,0.119,0.0993,0.1975,0.5034,18.6,147.4,19.9,Healthy
BL21,Washuk,Balochistan,Rabi_2021,rabi,wheat,27.5,64.0,0.0532,0.0423,-0.147,0.0403,0.266,0.2239,0.0098,0.0294,0.069,16.2,81.4,22.8,Diseased
KP13,Hangu,KPK,Rabi_2021,rabi,wheat,33.5308,71.0586,0.2681,0.1608,-0.3364,0.2734,1.341,0.0974,0.0633,0.1852,0.4009,17.1,152.0,20.1,Healthy
KP10,Buner,KPK,Rabi_2021,rabi,wheat,34.5133,72.5006,0.4248,0.2339,-0.4532,0.4299,2.124,-0.0101,0.1716,0.1456,0.7397,19.2,112.6,18.4,Healthy
KP11,Chitral,KPK,Rabi_2021,rabi,mango,35.8511,71.7864,0.1559,0.0858,-0.2078,0.1531,0.779,0.0606,0.1276,0.0412,0.4654,17.4,137.6,21.9,Stressed
KP12,Dir Lower,KPK,Rabi_2021,rabi,rice,34.7397,71.9006,0.446,0.2723,-0.4665,0.4513,2.23,-0.0129,0.186,0.1657,0.7438,18.3,149.1,18.2,Healthy
KP14,Haripur,KPK,Rabi_2021,rabi,sugarcane,33.9942,72.9317,0.2409,0.1481,-0.2904,0.2472,1.204,0.061,0.056,0.1388,0.3718,21.3,142.5,20.7,Healthy
KP15,Karak,KPK,Rabi_2021,rabi,wheat,33.1169,71.0944,0.1607,0.1112,-0.2498,0.1626,0.804,0.1216,0.039,0.0823,0.2351,17.9,139.4,21.3,Stressed
KP16,Kohat,KPK,Rabi_2021,rabi,wheat,33.5869,71.4414,0.2596,0.1677,-0.3137,0.2676,1.298,0.0655,0.0459,0.1638,0.3384,18.2,132.6,20.4,Healthy
KP19,Mansehra,KPK,Rabi_2021,rabi,wheat,34.3297,73.2003,0.1682,0.1049,-0.2399,0.1721,0.841,0.108,0.0581,0.1034,0.3063,18.9,143.4,21.5,Stressed
KP20,Shangla,KPK,Rabi_2021,rabi,rice,34.9167,72.8333,0.5163,0.2041,-0.5447,0.5257,2.581,0.0149,0.1546,0.2393,0.8105,18.8,101.4,17.0,Healthy
KP17,Lakki Marwat,KPK,Rabi_2021,rabi,wheat,32.6072,70.9122,0.1754,0.1266,-0.2414,0.1769,0.877,0.0963,0.0436,0.0889,0.2572,18.1,134.3,21.4,Stressed
KP21,Swabi,KPK,Rabi_2021,rabi,sugarcane,34.12,72.47,0.2956,0.189,-0.3256,0.2979,1.478,0.0216,0.0888,0.1429,0.4831,17.7,120.9,20.2,Healthy
KP22,Tank,KPK,Rabi_2021,rabi,wheat,32.2167,70.3833,0.1842,0.1282,-0.2666,0.1879,0.921,0.1202,0.0462,0.0801,0.2742,20.8,148.7,21.1,Stressed
KP18,Malakand,KPK,Rabi_2021,rabi,rice,34.5653,71.9306,0.4226,0.1978,-0.4452,0.4263,2.113,0.0039,0.083,0.2524,0.6063,19.1,136.7,18.5,Healthy
KP23,Tor Ghar,KPK,Rabi_2021,rabi,rice,34.7167,73.0833,0.4298,0.2279,-0.5059,0.444,2.149,0.0781,0.1181,0.3142,0.6937,19.0,127.7,17.6,Healthy
PB07,Bahawalpur,Punjab,Kharif_2021,kharif,cotton,29.3956,71.6836,0.213,0.1622,-0.268,0.2397,1.065,0.078,0.0457,0.1234,0.3059,31.6,276.5,21.1,Healthy
PB01,Lahore,Punjab,Kharif_2021,kharif,wheat,31.5204,74.3587,0.2626,0.1874,-0.2963,0.285,1.313,0.046,0.0929,0.018,0.4134,30.2,282.2,20.6,Healthy
PB08,Sargodha,Punjab,Kharif_2021,kharif,wheat,32.0836,72.6711,0.1862,0.1277,-0.2518,0.2128,0.931,0.0873,0.0521,0.0553,0.2787,30.8,370.9,21.3,Stressed
PB04,Gujranwala,Punjab,Kharif_2021,kharif,rice,32.1877,74.1945,0.1487,0.103,-0.2071,0.1717,0.743,0.0909,0.0986,-0.1571,0.2694,31.9,234.0,21.9,Stressed
PB02,Faisalabad,Punjab,Kharif_2021,kharif,cotton,31.4187,73.0791,0.1471,0.1036,-0.2035,0.1725,0.736,0.0785,0.0641,-0.0236,0.2518,31.8,258.4,22.0,Stressed
PB11,Jhang,Punjab,Kharif_2021,kharif,wheat,31.2681,72.3181,0.15,0.1095,-0.2193,0.179,0.75,0.0948,0.0427,0.026,0.2243,28.0,260.9,21.8,Stressed
PB03,Multan,Punjab,Kharif_2021,kharif,wheat,30.1978,71.4711,0.0949,0.0716,-0.184,0.1232,0.475,0.13,0.0257,0.0285,0.1409,31.3,290.4,22.3,Diseased
PB09,Sahiwal,Punjab,Kharif_2021,kharif,sugarcane,30.6706,73.1064,0.2407,0.1734,-0.2879,0.2696,1.203,0.0577,0.0701,0.0736,0.3903,30.6,264.8,20.8,Healthy
PB14,Pakpattan,Punjab,Kharif_2021,kharif,cotton,30.3436,73.3873,0.1183,0.0974,-0.1806,0.1431,0.591,0.1059,0.0365,0.0048,0.2112,28.1,359.4,22.3,Diseased
PB10,Rahim Yar Khan,Punjab,Kharif_2021,kharif,cotton,28.4202,70.2952,0.1428,0.1046,-0.2221,0.1673,0.714,0.1086,0.0368,0.0658,0.2214,30.9,254.5,21.7,Stressed
PB12,Sheikhupura,Punjab,Kharif_2021,kharif,rice,31.7167,73.985,0.1721,0.1174,-0.2369,0.1937,0.861,0.0896,0.0804,-0.1353,0.3091,30.1,325.5,21.5,Stressed
PB06,Sialkot,Punjab,Kharif_2021,kharif,rice,32.4945,74.5229,0.1305,0.0908,-0.1862,0.1596,0.652,0.1035,0.0714,-0.2214,0.2489,32.2,303.5,22.3,Diseased
PB15,Attock,Punjab,Kharif_2021,kharif,wheat,33.7667,72.3667,0.2865,0.2101,-0.334,0.3135,1.433,0.0672,0.0866,0.094,0.4612,32.1,318.9,20.1,Healthy
PB13,Okara,Punjab,Kharif_2021,kharif,wheat,30.8107,73.4597,0.1195,0.0908,-0.1953,0.1425,0.597,0.1201,0.0407,-0.0011,0.2189,32.5,358.6,22.1,Diseased
PB18,Chiniot,Punjab,Kharif_2021,kharif,sugarcane,31.7192,72.9783,0.1395,0.0981,-0.2136,0.1712,0.697,0.1028,0.0388,0.0404,0.2241,27.9,264.8,21.9,Stressed
PB19,DG Khan,Punjab,Kharif_2021,kharif,wheat,30.0496,70.6358,0.1798,0.1303,-0.248,0.2046,0.899,0.0999,0.0435,0.0922,0.2683,28.1,293.9,21.4,Stressed
PB16,Bahawalnagar,Punjab,Kharif_2021,kharif,cotton,29.9958,73.2531,0.1422,0.1139,-0.2031,0.1659,0.711,0.0995,0.0404,0.0236,0.244,27.3,265.0,22.0,Stressed
PB20,Gujrat,Punjab,Kharif_2021,kharif,rice,32.5736,74.0789,0.1233,0.0889,-0.1756,0.1514,0.616,0.0999,0.0421,-0.0164,0.219,30.9,200.4,22.4,Diseased
PB05,Rawalpindi,Punjab,Kharif_2021,kharif,wheat,33.5651,73.0169,0.1615,0.1229,-0.2175,0.1828,0.808,0.1004,0.0513,0.0668,0.2667,31.0,337.0,21.8,Stressed
PB17,Chakwal,Punjab,Kharif_2021,kharif,wheat,32.9328,72.8553,0.1676,0.1281,-0.2199,0.1908,0.838,0.0961,0.0508,0.0792,0.2843,27.6,227.9,21.8,Stressed
PB23,Khanewal,Punjab,Kharif_2021,kharif,wheat,30.3014,71.9322,0.2266,0.1678,-0.2931,0.2569,1.133,0.0764,0.064,0.0566,0.3584,30.8,237.6,20.7,Healthy
PB21,Hafizabad,Punjab,Kharif_2021,kharif,rice,32.0708,73.6886,0.1568,0.1051,-0.2203,0.1833,0.784,0.0925,0.0523,0.0312,0.2523,29.2,272.7,21.8,Stressed
PB24,Khushab,Punjab,Kharif_2021,kharif,wheat,32.2989,72.3522,0.1698,0.1258,-0.2294,0.1954,0.849,0.0868,0.0441,0.0736,0.254,28.1,286.0,21.6,Stressed
PB22,Kasur,Punjab,Kharif_2021,kharif,rice,31.1181,74.4503,0.1368,0.099,-0.206,0.1568,0.684,0.1199,0.0495,0.0317,0.2324,28.7,244.0,22.0,Diseased
PB26,Lodhran,Punjab,Kharif_2021,kharif,wheat,29.5333,71.6333,0.1685,0.1355,-0.2334,0.1884,0.842,0.0997,0.0441,0.0891,0.2524,28.1,322.7,21.6,Stressed
PB27,Mandi Bahauddin,Punjab,Kharif_2021,kharif,sugarcane,32.5864,73.4917,0.1813,0.1263,-0.2326,0.2091,0.907,0.0739,0.0548,0.0909,0.2986,29.4,287.3,21.6,Stressed
PB25,Layyah,Punjab,Kharif_2021,kharif,cotton,30.9617,70.9439,0.1226,0.0941,-0.195,0.1472,0.613,0.1205,0.037,0.0518,0.1989,28.8,270.0,22.1,Diseased
PB30,Narowal,Punjab,Kharif_2021,kharif,rice,32.1003,74.8753,0.2031,0.1382,-0.2537,0.2285,1.016,0.0874,0.0785,-0.0055,0.3297,26.8,256.9,21.3,Healthy
PB29,Muzaffargarh,Punjab,Kharif_2021,kharif,cotton,30.0736,71.1925,0.141,0.108,-0.2116,0.1639,0.705,0.0977,0.0375,0.0544,0.2215,30.2,212.3,21.9,Stressed
PB33,Jhelum,Punjab,Kharif_2021,kharif,wheat,32.9425,73.7258,0.2386,0.1575,-0.2867,0.2716,1.193,0.0712,0.0679,0.1322,0.3828,26.1,317.1,20.8,Healthy
PB31,Toba Tek Singh,Punjab,Kharif_2021,kharif,sugarcane,30.9667,72.4833,0.2332,0.167,-0.2924,0.2594,1.166,0.0632,0.0795,0.0895,0.386,30.9,327.2,20.7,Healthy
PB32,Vehari,Punjab,Kharif_2021,kharif,cotton,30.0442,72.3514,0.1899,0.1431,-0.2527,0.2199,0.949,0.0926,0.0432,0.1092,0.2767,31.3,327.0,21.3,Stressed
PB34,Bhakkar,Punjab,Kharif_2021,kharif,wheat,31.6267,71.0617,0.1402,0.1068,-0.2017,0.1628,0.701,0.1052,0.0399,0.0627,0.226,26.5,328.9,22.0,Stressed
PB28,Mianwali,Punjab,Kharif_2021,kharif,wheat,32.5853,71.5436,0.2517,0.1868,-0.2988,0.2768,1.258,0.0652,0.0735,0.1145,0.429,29.3,266.9,20.6,Healthy
SD01,Karachi,Sindh,Kharif_2021,kharif,cotton,24.8607,67.0011,0.0591,0.0492,-0.1214,0.0798,0.295,0.1118,0.0347,-0.0067,0.1481,29.9,262.3,23.2,Diseased
SD03,Sukkur,Sindh,Kharif_2021,kharif,wheat,27.7052,68.857,0.1244,0.1035,-0.2021,0.1494,0.622,0.1048,0.0348,0.0414,0.1942,29.5,237.2,22.0,Diseased
SD02,Hyderabad,Sindh,Kharif_2021,kharif,wheat,25.396,68.3578,0.2066,0.1709,-0.2557,0.2259,1.033,0.0623,0.054,0.1091,0.311,27.7,269.7,21.2,Healthy
SD04,Larkana,Sindh,Kharif_2021,kharif,rice,27.557,68.2138,0.1055,0.0915,-0.1747,0.127,0.528,0.1042,0.0358,0.015,0.1743,29.8,199.7,22.4,Diseased
SD05,Nawabshah,Sindh,Kharif_2021,kharif,sugarcane,26.2442,68.4099,0.1197,0.1019,-0.1874,0.1417,0.598,0.1018,0.0321,0.0528,0.1842,31.1,252.4,22.2,Diseased
SD06,Mirpurkhas,Sindh,Kharif_2021,kharif,rice,25.5281,69.0092,0.1705,0.1355,-0.2283,0.1958,0.852,0.084,0.0488,0.0458,0.2727,30.3,329.0,21.6,Stressed
SD07,Khairpur,Sindh,Kharif_2021,kharif,sugarcane,27.5297,68.7592,0.1463,0.1198,-0.2097,0.1699,0.731,0.09,0.0437,0.0768,0.2364,30.0,308.3,21.9,Stressed
SD08,Jacobabad,Sindh,Kharif_2021,kharif,wheat,28.2769,68.4514,0.1129,0.0955,-0.19,0.1359,0.565,0.1193,0.0352,0.0656,0.1905,29.5,295.8,22.2,Diseased
SD09,Badin,Sindh,Kharif_2021,kharif,rice,24.6556,68.8383,0.1582,0.1227,-0.2102,0.1818,0.791,0.0897,0.0475,0.0812,0.2415,29.4,265.9,21.9,Stressed
SD11,Ghotki,Sindh,Kharif_2021,kharif,cotton,28.0033,69.3161,0.1638,0.1318,-0.2289,0.1912,0.819,0.088,0.0346,0.0962,0.2477,29.5,324.5,21.6,Stressed
SD10,Dadu,Sindh,Kharif_2021,kharif,wheat,26.7317,67.7753,0.1203,0.0996,-0.1983,0.1408,0.601,0.1116,0.0294,0.0697,0.1922,34.1,317.7,22.1,Diseased
SD15,Naushahro Feroze,Sindh,Kharif_2021,kharif,sugarcane,26.8414,68.1175,0.2031,0.1712,-0.2578,0.2244,1.016,0.0748,0.0619,0.0956,0.3078,29.9,293.0,21.2,Healthy
SD13,Kashmore,Sindh,Kharif_2021,kharif,wheat,28.4475,69.5675,0.242,0.1597,-0.3266,0.2549,1.21,0.0401,0.2066,0.028,0.6109,31.1,345.2,20.2,Healthy
SD16,Sanghar,Sindh,Kharif_2021,kharif,cotton,26.0464,68.9486,0.1509,0.1222,-0.2153,0.1733,0.755,0.097,0.0462,0.0625,0.2435,29.5,247.6,21.8,Stressed
SD12,Kamber,Sindh,Kharif_2021,kharif,wheat,27.5861,68.0017,0.1123,0.0903,-0.1886,0.1294,0.562,0.1186,0.045,0.0236,0.2086,30.3,241.1,22.2,Diseased
SD14,Matiari,Sindh,Kharif_2021,kharif,sugarcane,25.5975,68.4608,0.452,0.3536,-0.4412,0.4737,2.26,-0.0766,0.1234,0.2575,0.6665,28.0,246.4,18.5,Healthy
SD17,Shikarpur,Sindh,Kharif_2021,kharif,wheat,27.9569,68.6381,0.1082,0.0897,-0.1837,0.1256,0.541,0.1203,0.0309,0.0582,0.1778,30.3,314.9,22.3,Diseased
SD19,Thatta,Sindh,Kharif_2021,kharif,cotton,24.7461,67.9239,0.1752,0.1281,-0.2231,0.1916,0.876,0.0751,0.0539,0.0739,0.2624,30.7,288.4,21.7,Stressed
SD18,Tando Allahyar,Sindh,Kharif_2021,kharif,rice,25.4661,68.7178,0.1735,0.1403,-0.2285,0.1974,0.867,0.0749,0.0509,0.068,0.2613,32.8,263.5,21.6,Stressed
BL03,Khuzdar,Balochistan,Kharif_2021,kharif,mango,27.8,66.6167,0.1167,0.1069,-0.1927,0.1296,0.583,0.1129,0.031,0.0619,0.1824,26.8,305.7,22.2,Diseased
SD20,Umerkot,Sindh,Kharif_2021,kharif,wheat,25.3619,69.7358,0.1557,0.1353,-0.2197,0.184,0.779,0.0965,0.0588,0.0445,0.2828,29.0,239.9,21.8,Stressed
BL02,Turbat,Balochistan,Kharif_2021,kharif,wheat,26.0021,63.0621,0.1209,0.1147,-0.1715,0.1347,0.604,0.1064,0.0303,0.0582,0.1889,30.6,355.0,22.5,Diseased
BL05,Zhob,Balochistan,Kharif_2021,kharif,wheat,31.3417,69.4486,0.1211,0.0948,-0.1903,0.1335,0.605,0.1169,0.0261,0.0734,0.1847,31.3,314.5,22.2,Diseased
BL01,Quetta,Balochistan,Kharif_2021,kharif,wheat,30.1798,66.975,0.0727,0.0676,-0.1471,0.0796,0.364,0.1195,0.0186,0.0251,0.1171,29.9,267.9,22.8,Diseased
BL04,Loralai,Balochistan,Kharif_2021,kharif,wheat,30.3724,68.5989,0.0827,0.0807,-0.1626,0.094,0.413,0.1347,0.0196,0.0247,0.1315,32.3,259.6,22.6,Diseased
BL07,Sibi,Balochistan,Kharif_2021,kharif,cotton,29.5432,67.8772,0.1913,0.1596,-0.2646,0.2097,0.957,0.1051,0.0398,0.1086,0.2823,28.8,313.8,21.1,Stressed
BL06,Mastung,Balochistan,Kharif_2021,kharif,mango,29.797,66.846,0.1287,0.1164,-0.2138,0.136,0.643,0.1212,0.0234,0.0752,0.1802,26.8,314.9,21.9,Diseased
BL09,Kalat,Balochistan,Kharif_2021,kharif,wheat,29.0228,66.5906,0.1901,0.161,-0.2626,0.2001,0.951,0.0976,0.0266,0.132,0.2418,30.6,250.1,21.1,Stressed
BL10,Gwadar,Balochistan,Kharif_2021,kharif,mango,25.1264,62.3255,-0.0583,0.0101,0.1246,-0.0517,-0.292,0.0374,0.0816,-0.2448,0.0689,29.7,287.8,26.8,Diseased
BL08,Pishin,Balochistan,Kharif_2021,kharif,wheat,30.5817,66.9956,0.1112,0.1002,-0.1979,0.1174,0.556,0.1263,0.0292,0.0574,0.1791,31.7,293.7,22.1,Diseased
BL11,Chagai,Balochistan,Kharif_2021,kharif,wheat,29.1089,64.7983,0.0498,0.0417,-0.1585,0.0433,0.249,0.1645,0.0115,0.0096,0.0633,27.3,269.4,22.7,Diseased
BL14,Jhal Magsi,Balochistan,Kharif_2021,kharif,wheat,28.2833,67.7333,0.0767,0.0662,-0.1843,0.0961,0.383,0.1662,0.029,0.031,0.1442,31.3,238.4,22.3,Diseased
BL12,Dera Bugti,Balochistan,Kharif_2021,kharif,wheat,29.0367,69.1583,0.1722,0.1552,-0.2589,0.1991,0.861,0.1313,0.0426,0.1018,0.2693,33.6,287.1,21.2,Stressed
BL15,Kharan,Balochistan,Kharif_2021,kharif,wheat,28.5833,65.4167,0.0715,0.0673,-0.1535,0.0703,0.358,0.1361,0.0136,0.0328,0.0989,28.8,274.5,22.7,Diseased
BL13,Jaffarabad,Balochistan,Kharif_2021,kharif,cotton,28.8958,68.2706,0.0963,0.0844,-0.2191,0.1155,0.482,0.1696,0.0539,0.0378,0.2473,28.9,236.9,21.8,Diseased
BL16,Lasbela,Balochistan,Kharif_2021,kharif,mango,26.215,66.6933,0.1048,0.0779,-0.1815,0.1184,0.524,0.1719,0.0411,0.0207,0.1907,28.8,299.5,22.3,Diseased
BL18,Nasirabad,Balochistan,Kharif_2021,kharif,cotton,28.4167,68.3833,0.1246,0.0988,-0.2118,0.1463,0.623,0.1182,0.1732,0.0393,0.5384,31.3,245.3,21.9,Diseased
BL17,Musakhel,Balochistan,Kharif_2021,kharif,wheat,30.6983,69.8361,0.1352,0.09,-0.2146,0.1513,0.676,0.2047,0.0344,0.0341,0.2075,33.7,331.3,21.8,Diseased
BL21,Washuk,Balochistan,Kharif_2021,kharif,wheat,27.5,64.0,0.0456,0.0371,-0.1364,0.0384,0.228,0.2203,0.0112,0.0046,0.0627,31.2,330.8,23.0,Diseased
BL20,Panjgur,Balochistan,Kharif_2021,kharif,wheat,26.9686,64.0994,0.0819,0.0741,-0.1617,0.0875,0.409,0.1472,0.0131,0.0546,0.1113,32.6,214.0,22.6,Diseased
BL19,Nushki,Balochistan,Kharif_2021,kharif,wheat,29.5533,66.0211,0.0771,0.0716,-0.1589,0.076,0.386,0.1302,0.0175,0.0249,0.1209,29.6,326.4,22.7,Diseased
KP01,Peshawar,KPK,Kharif_2021,kharif,wheat,34.015,71.5249,0.1986,0.14,-0.2758,0.2255,0.993,0.0905,0.0595,0.0999,0.3259,25.4,240.5,20.9,Healthy
BL22,Ziarat,Balochistan,Kharif_2021,kharif,mango,30.3819,67.7244,0.216,0.1664,-0.2831,0.2298,1.08,0.1075,0.0365,0.0995,0.2873,28.6,304.8,20.8,Healthy
KP04,Charsadda,KPK,Kharif_2021,kharif,wheat,34.145,71.7305,0.2188,0.157,-0.267,0.2425,1.094,0.0863,0.0693,0.1122,0.3679,27.3,247.3,21.1,Healthy
KP03,Swat,KPK,Kharif_2021,kharif,rice,35.2227,72.4258,0.4943,0.2754,-0.4717,0.5125,2.472,-0.058,0.1687,0.0688,0.6938,32.0,259.7,18.1,Healthy
KP02,Mardan,KPK,Kharif_2021,kharif,sugarcane,34.1986,72.0404,0.2367,0.1738,-0.2811,0.2641,1.184,0.0724,0.0694,0.089,0.4145,31.4,280.4,20.9,Healthy
KP06,Abbottabad,KPK,Kharif_2021,kharif,wheat,34.1558,73.2194,0.4691,0.3132,-0.4598,0.4895,2.345,-0.0263,0.0909,0.1963,0.5785,29.5,317.4,18.3,Healthy
KP08,Bannu,KPK,Kharif_2021,kharif,wheat,32.9892,70.6017,0.1675,0.1286,-0.2272,0.1882,0.838,0.1045,0.0456,0.0975,0.2711,32.2,298.9,21.7,Stressed
KP07,Dera Ismail Khan,KPK,Kharif_2021,kharif,wheat,31.8319,70.9018,0.0831,0.0655,-0.1556,0.1104,0.415,0.137,0.0208,0.0432,0.1267,28.3,311.3,22.7,Diseased
KP09,Battagram,KPK,Kharif_2021,kharif,rice,34.6825,73.0253,0.3999,0.2835,-0.4104,0.4177,1.999,0.0284,0.074,0.2659,0.5363,31.2,241.3,19.0,Healthy
KP05,Nowshera,KPK,Kharif_2021,kharif,sugarcane,34.0153,71.9747,0.1247,0.0948,-0.1746,0.1488,0.624,0.0781,0.0584,0.0081,0.2744,28.4,316.0,22.4,Diseased
KP11,Chitral,KPK,Kharif_2021,kharif,mango,35.8511,71.7864,0.2899,0.1918,-0.3118,0.2993,1.45,-0.0048,0.0912,0.1342,0.5013,30.7,338.8,20.4,Healthy
KP10,Buner,KPK,Kharif_2021,kharif,wheat,34.5133,72.5006,0.3525,0.217,-0.4082,0.3736,1.762,0.0514,0.1547,0.189,0.7167,28.8,226.3,19.0,Healthy
KP12,Dir Lower,KPK,Kharif_2021,kharif,rice,34.7397,71.9006,0.3708,0.2368,-0.4268,0.3956,1.854,0.0739,0.1441,0.1709,0.6505,28.3,289.4,18.7,Healthy
KP13,Hangu,KPK,Kharif_2021,kharif,wheat,33.5308,71.0586,0.2861,0.187,-0.3366,0.3097,1.43,0.0983,0.0735,0.1772,0.4399,31.7,234.1,20.1,Healthy
KP14,Haripur,KPK,Kharif_2021,kharif,sugarcane,33.9942,72.9317,0.2503,0.1837,-0.2799,0.2783,1.251,0.0558,0.0699,0.0768,0.3902,28.1,275.5,20.9,Healthy
KP15,Karak,KPK,Kharif_2021,kharif,wheat,33.1169,71.0944,0.1483,0.1132,-0.2248,0.1684,0.741,0.1226,0.0546,0.0557,0.2709,27.0,290.4,21.7,Stressed
KP16,Kohat,KPK,Kharif_2021,kharif,wheat,33.5869,71.4414,0.2476,0.1775,-0.2991,0.2751,1.238,0.0786,0.0564,0.1257,0.351,31.1,318.3,20.6,Healthy
KP17,Lakki Marwat,KPK,Kharif_2021,kharif,wheat,32.6072,70.9122,0.1331,0.1065,-0.1999,0.1571,0.665,0.1214,0.0463,0.063,0.2458,33.6,327.8,22.1,Diseased
KP19,Mansehra,KPK,Kharif_2021,kharif,wheat,34.3297,73.2003,0.1949,0.1483,-0.2374,0.2175,0.974,0.0856,0.0556,0.0866,0.3129,30.9,330.1,21.5,Healthy
KP18,Malakand,KPK,Kharif_2021,kharif,rice,34.5653,71.9306,0.4133,0.2424,-0.4249,0.4379,2.067,0.0141,0.1016,0.2197,0.6078,32.8,254.4,18.8,Healthy
KP20,Shangla,KPK,Kharif_2021,kharif,rice,34.9167,72.8333,0.6212,0.4799,-0.5641,0.6379,3.106,-0.0988,0.074,0.4524,0.7667,30.4,339.9,16.7,Healthy
KP21,Swabi,KPK,Kharif_2021,kharif,sugarcane,34.12,72.47,0.2514,0.1838,-0.301,0.2793,1.257,0.0768,0.0916,0.1168,0.4732,28.1,245.6,20.6,Healthy
KP22,Tank,KPK,Kharif_2021,kharif,wheat,32.2167,70.3833,0.1639,0.1285,-0.2343,0.1854,0.819,0.1197,0.0449,0.0783,0.2642,29.2,286.2,21.6,Stressed
